ID,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,water_use_intensity,Water_Saving_%,Water_Baseline_L,Water_Saving_L,Water_Saving_m3
1000169018,DB TARIMSAL ENERJI OFFICE BUILDING,TR,Gold,2024-09-12,955.0,580.0,30,553900.0,166170.0,166.17
1000169049,Akkom Ofis Park 2. Blok Cessas Plaza,TR,Gold,2024-02-06,36949.0,580.0,30,21430420.0,6429126.0,6429.126
1000169070,CONF,IT,Gold,2024-02-08,1371.0,500.0,30,685500.0,205650.0,205.65
1000169095,UAL FTC Expansion Building H,US,Silver,2024-08-16,14231.16,2800.0,20,39847248.0,7969449.600000001,7969.449600000001
1000169170,CONF,MX,Silver,2024-05-24,9290.3,500.0,20,4645150.0,929030.0,929.03
1000169183,CONF,CN,Gold,2024-08-05,158936.0,500.0,30,79468000.0,23840400.0,23840.4
1000169261,CONF,IN,Gold,2024-03-28,1382.56,500.0,30,691280.0,207384.0,207.384
1000169319,Greenacres Residential Care,US,Silver,2024-10-29,686.0,2800.0,20,1920800.0,384160.0,384.16
1000169385,"5454 Wisconsin Avenue, Barlow Building",US,Certified,2024-03-19,29007.01,2800.0,10,81219628.0,8121962.800000001,8121.962800000001
1000169516,Vigasio Logistic Center,IT,Silver,2024-07-02,11931.0,150.0,20,1789650.0,357930.0,357.93
1000169526,AVERY DENNISON MX QUERETARO III,MX,Gold,2024-11-27,2536.2,2800.0,30,7101359.999999999,2130407.9999999995,2130.4079999999994
1000169547,A01 - Operation & Ventilation Building,CN,Gold,2024-05-19,30743.0,2800.0,30,86080400.0,25824120.0,25824.12
1000169548,A02 - B2B & B2C Receiving and Storage,CN,Gold,2024-05-19,12162.0,150.0,30,1824300.0,547290.0,547.29
1000169549,A03 - Cafeteria,CN,Gold,2024-05-30,1510.0,580.0,30,875800.0,262740.0,262.74
1000169556,OFICINAS CORPORATIVAS MEDICALMIX,ES,Gold,2025-07-28,5393.0,580.0,30,3127940.0,938382.0,938.382
1000169643,CONF,CA,Silver,2025-07-10,34812.98,500.0,20,17406490.0,3481298.0,3481.298
1000169646,CONF,CA,Gold,2025-01-22,5757.0,500.0,30,2878500.0,863550.0,863.55
1000169648,CONF,CA,Gold,2025-07-09,43481.02,500.0,30,21740510.0,6522153.0,6522.153
1000169650,CONF,CA,Gold,2025-01-27,15364.02,500.0,30,7682010.0,2304603.0,2304.603
1000169654,CONF,CA,Gold,2025-01-22,8413.02,500.0,30,4206510.0,1261953.0,1261.953
1000169662,CONF,CA,Silver,2025-07-09,19236.96,500.0,20,9618480.0,1923696.0,1923.696
1000169910,KOSTAL,MX,Certified,2024-10-29,21539.93,2800.0,10,60311804.0,6031180.4,6031.1804
1000169917,Central Park Towers- Commercial & Retail,AE,Gold,2024-01-09,184685.0,580.0,30,107117300.0,32135190.0,32135.19
1000169963,SUBCONDOMINIO EDIFICIO VILLA LOBOS,BR,Gold,2024-04-29,24967.65,580.0,30,14481237.0,4344371.1,4344.371099999999
1000170040,Pathway Devens Amenity Building,US,Certified,2024-08-19,668.9,500.0,10,334450.0,33445.0,33.445
1000170043,Westgate Tower,KR,Gold,2024-03-03,22386.0,580.0,30,12983880.0,3895164.0,3895.164
1000170118,Hotel Samrat,IN,Gold,2024-02-20,35142.0,2200.0,30,77312400.0,23193720.0,23193.72
1000170221,Nutrabolt Austin,US,Gold,2024-06-18,7184.93,580.0,30,4167259.4000000004,1250177.82,1250.17782
1000170239,1112 Fort St,CA,Gold,2024-09-19,5002.83,580.0,30,2901641.4,870492.4199999999,870.4924199999999
1000170268,Project Legs,US,Silver,2024-10-23,165154.31,150.0,20,24773146.5,4954629.3,4954.6293
1000170372,"ZF CVCS India Ltd, Oragadam",IN,Gold,2024-10-16,9185.88,2800.0,30,25720463.999999996,7716139.199999998,7716.139199999999
1000170697,Bank of America Wellesley,US,Certified,2024-08-21,681.26,220.0,10,149877.2,14987.720000000001,14.987720000000001
1000170770,Merck RedOx Project,CN,Platinum,2024-08-11,2278.0,580.0,40,1321240.0,528496.0,528.496
1000170833,Perimeter Park 1,US,Gold,2024-09-04,18952.21,580.0,30,10992281.799999999,3297684.5399999996,3297.6845399999997
1000170838,Perimeter Park 3,US,Gold,2024-09-04,22793.94,580.0,30,13220485.2,3966145.5599999996,3966.1455599999995
1000170892,100 Colonial TownPark,US,Gold,2024-01-26,14847.57,580.0,30,8611590.6,2583477.1799999997,2583.47718
1000170930,HCSC Illinois HQ- 300 E Randolph,US,Silver,2025-05-23,181409.64,580.0,20,105217591.2,21043518.240000002,21043.51824
1000170981,Two Buckhead Plaza,US,Silver,2024-01-18,19974.14,580.0,20,11585001.2,2317000.2399999998,2317.00024
1000171066,Jet Propulsion Laboratory Building 111,US,Gold,2024-01-23,3874.15,580.0,30,2247007.0,674102.1,674.1021
1000171079,Renishaw,BR,Gold,2024-08-27,3305.0,580.0,30,1916900.0,575070.0,575.07
1000171113,Residencia de estudiantes VIC1 Madrid,ES,Platinum,2024-02-29,1850.0,2200.0,40,4070000.0,1628000.0,1628.0
1000171114,Residencia de estudiantes VIC2 Madrid,ES,Platinum,2024-03-20,2200.0,2200.0,40,4840000.0,1936000.0,1936.0
1000171120,Hotel-Apartamentos 1 Estrella,ES,Platinum,2024-07-23,10050.0,500.0,40,5025000.0,2010000.0,2010.0
1000171123,Alton Lennon Federal Courthouse,US,Silver,2024-03-12,6049.84,580.0,20,3508907.2,701781.4400000001,701.7814400000001
1000171190,Zurbaran 28,ES,Gold,2024-01-08,2945.57,580.0,30,1708430.6,512529.18,512.52918
1000171401,Le Campus Henry Ford : batiment Walmart,CA,Certified,2024-12-09,42533.0,150.0,10,6379950.0,637995.0,637.995
1000171607,Sycamore Plaza I,US,Gold,2024-01-23,11375.23,580.0,30,6597633.399999999,1979290.0199999998,1979.2900199999997
1000171617,SAGS APPARELS,IN,Platinum,2024-04-20,4258.12,500.0,40,2129060.0,851624.0,851.624
1000171827,Airbus ALSC - No.A01 MRO Hangar,CN,Silver,2024-01-03,48089.0,2800.0,20,134649200.0,26929840.0,26929.84
1000171828,Airbus ALSC - No.B01 Offices,CN,Gold,2024-01-03,5248.0,2800.0,30,14694400.0,4408320.0,4408.32
1000171865,WILO INDIA - OFFICE BUILDING - KESURDI,IN,Gold,2024-05-30,5425.0,580.0,30,3146500.0,943950.0,943.95
1000171869,Kunshan Daiffy Castle-style Factory,CN,Platinum,2024-12-23,25193.0,2800.0,40,70540400.0,28216160.0,28216.16
1000171875,KUNSHAN PROFESSIONAL FOOTBALL STADIUM,CN,Silver,2024-09-01,51739.0,2800.0,20,144869200.0,28973840.0,28973.84
1000172416,EDIFICIO CARLTON TOWER,BR,Gold,2024-12-13,8594.0,580.0,30,4984520.0,1495356.0,1495.356
1000172455,ERICSSON Telecomunicacoes - Fabrica SJC,BR,Gold,2024-09-24,27365.86,2800.0,30,76624408.0,22987322.4,22987.322399999997
1000172584,Corporate Center I,US,Silver,2024-03-25,37012.46,580.0,20,21467226.8,4293445.36,4293.445360000001
1000172586,Corporate Center II,US,Gold,2024-03-11,27869.41,580.0,30,16164257.8,4849277.34,4849.27734
1000172589,Corporate Center III,US,Gold,2024-03-11,27869.41,580.0,30,16164257.8,4849277.34,4849.27734
1000172591,Corporate Center IV,US,Silver,2024-03-08,24184.6,580.0,20,14027068.0,2805413.6,2805.4136000000003
1000172594,The Pointe,US,Silver,2024-03-15,25049.44,580.0,20,14528675.2,2905735.04,2905.73504
1000172650,SEWC IV R&D,CN,Gold,2025-02-06,13903.0,580.0,30,8063740.0,2419122.0,2419.122
1000172652,SEWC IV P&W,CN,Gold,2025-02-06,29866.0,2800.0,30,83624800.0,25087440.0,25087.44
1000172653,Grundfos Dragon Office,CN,Platinum,2024-07-04,5856.0,580.0,40,3396480.0,1358592.0,1358.592
1000172654,Grundfos Dragon P&W,CN,Platinum,2024-07-04,26864.0,2800.0,40,75219200.0,30087680.0,30087.68
1000172663,Good Earth Business Bay I,IN,Platinum,2024-03-15,23770.81,580.0,40,13787069.8,5514827.920000001,5514.827920000001
1000172777,BorgWarner TianJin Complex Factory,CN,Platinum,2024-04-02,28511.0,2800.0,40,79830800.0,31932320.0,31932.32
1000172804,GOYA 24,ES,Gold,2024-01-08,4286.0,580.0,30,2485880.0,745764.0,745.764
1000172840,Cheongju SUPEX Center,KR,Silver,2024-05-03,44254.0,580.0,20,25667320.0,5133464.0,5133.464
1000172849,PCL Factory,CN,Platinum,2024-12-07,20287.0,2800.0,40,56803600.0,22721440.0,22721.44
1000172874,CXMT FAB2-1,CN,Gold,2024-10-20,107470.0,2800.0,30,300916000.0,90274800.0,90274.8
1000172944,Beijing First Capital Plaza 1,CN,Gold,2024-07-09,3593.0,580.0,30,2083940.0,625182.0,625.182
1000172946,Beijing First Capital Plaza 2,CN,Gold,2024-07-09,3280.0,580.0,30,1902400.0,570720.0,570.72
1000172950,Beijing First Capital Plaza 5,CN,Gold,2024-07-16,6556.0,580.0,30,3802480.0,1140744.0,1140.744
1000173024,One11 West Illinois,US,Gold,2024-09-05,22485.78,580.0,30,13041752.399999999,3912525.7199999993,3912.525719999999
1000173029,Corner Brook Aquatic & Daycare Centre,CA,Certified,2024-12-06,3737.0,580.0,10,2167460.0,216746.0,216.746
1000173039,Continental Changzhou Phase 3 Expansion,CN,Gold,2024-07-10,12567.0,2800.0,30,35187600.0,10556280.0,10556.28
1000173073,MARS Tianjin - Factory,CN,Silver,2024-12-06,30911.0,2800.0,20,86550800.0,17310160.0,17310.16
1000173074,MARS Tianjin - Office,CN,Platinum,2024-12-06,3316.0,580.0,40,1923280.0,769312.0,769.312
1000173114,Innoventbio Global Research Center,CN,Gold,2024-12-19,107000.0,580.0,30,62060000.0,18618000.0,18618.0
1000173127,Gulipek Yalova,TR,Gold,2024-06-07,10727.0,2800.0,30,30035600.0,9010680.0,9010.68
1000173181,Nu Skin New PC Plant 1,CN,Gold,2024-09-04,5712.0,2800.0,30,15993600.0,4798080.0,4798.08
1000173182,Nu Skin New PC Plant 2,CN,Gold,2024-09-04,27497.0,2800.0,30,76991600.0,23097480.0,23097.48
1000173187,Factory Building of BRVS Exports LLP,IN,Gold,2024-02-25,8750.0,500.0,30,4375000.0,1312500.0,1312.5
1000173194,Industrial Building on Plot A 204,IN,Gold,2025-04-17,7514.0,500.0,30,3757000.0,1127100.0,1127.1
1000173304,GKNMH iOP,IN,Platinum,2024-12-26,19742.82,2800.0,40,55279896.0,22111958.400000002,22111.958400000003
1000173358,China Mobile ZJ ICI Park-E01 Substation,CN,Gold,2024-05-17,2360.0,500.0,30,1180000.0,354000.0,354.0
1000173408,The Joseph Shepard Building,CA,Silver,2024-01-08,665058.97,580.0,20,385734202.59999996,77146840.52,77146.84052
1000173471,ING Bank Turkey Operations Center,TR,Gold,2024-03-22,6954.9,580.0,30,4033842.0,1210152.5999999999,1210.1526
1000173474,ING Bank Turkey Izmir Regional Dir.,TR,Gold,2024-03-22,2647.46,580.0,30,1535526.8,460658.04,460.65803999999997
1000173490,One Dundas West,CA,Gold,2024-05-28,50853.8,580.0,30,29495204.0,8848561.2,8848.5612
1000173686,540 West Madison,US,Platinum,2024-01-05,113553.57,580.0,40,65861070.6,26344428.240000002,26344.42824
1000173714,Batman Ford-Toyota Bayi ve Servisi,TR,Gold,2024-12-19,9896.0,580.0,30,5739680.0,1721904.0,1721.904
1000173756,Hudson Commons,US,Gold,2024-03-22,64823.81,580.0,30,37597809.8,11279342.94,11279.342939999999
1000173927,Beijing Hanwei Plaza,CN,Platinum,2024-02-05,105987.0,580.0,40,61472460.0,24588984.0,24588.984
1000173986,OFICINAS MODULO 7 - ILLA DIAGONAL,ES,Gold,2025-02-26,6976.0,580.0,30,4046080.0,1213824.0,1213.824
1000174024,6055 Lusk,US,Gold,2024-12-20,8754.25,2800.0,30,24511900.0,7353570.0,7353.57
1000174049,CONF,TR,Gold,2024-12-21,1365.0,500.0,30,682500.0,204750.0,204.75
1000174111,Elazig Saka Tekstil Fabrikasi,TR,Gold,2024-01-04,44389.0,500.0,30,22194500.0,6658350.0,6658.35
1000174216,COSD YTC Phase II - Youth Development,US,Gold,2024-11-13,1440.0,580.0,30,835200.0,250560.0,250.56
1000174219,COSD YTC Phase II - Education Complex,US,Gold,2024-11-13,927.92,500.0,30,463960.0,139188.0,139.188
1000174220,COSD YTC Phase II - Housing Units,US,Gold,2024-11-29,3010.06,2200.0,30,6622132.0,1986639.5999999999,1986.6396
1000174355,CONF,IN,Gold,2024-01-12,12871.0,500.0,30,6435500.0,1930650.0,1930.65
1000174546,Central Plaza,HK,Platinum,2024-06-12,130134.0,580.0,40,75477720.0,30191088.0,30191.088
1000174654,Smic Lingang Project Phase I,CN,Gold,2024-12-15,149253.0,500.0,30,74626500.0,22387950.0,22387.95
1000174888,31 West 27th Street,US,Gold,2024-02-06,13304.45,580.0,30,7716581.0,2314974.3,2314.9743
1000174895,700 Jamieson Parkway,CA,Gold,2024-02-20,10334.72,580.0,30,5994137.6,1798241.2799999998,1798.2412799999997
1000174988,REICON - Unidade Sorocaba,BR,Gold,2024-09-04,4934.0,2800.0,30,13815200.0,4144560.0,4144.56
1000175017,KAKAO AI CAMPUS,KR,Silver,2024-09-22,14682.0,580.0,20,8515560.0,1703112.0,1703.112
1000175024,COZI Apartment East Bund,CN,Gold,2024-06-11,11427.0,2200.0,30,25139400.0,7541820.0,7541.82
1000175037,CEVAHIR AVM,TR,Gold,2024-01-26,353426.0,2200.0,30,777537200.0,233261160.0,233261.16
1000175165,Penske Channahon,US,Gold,2024-07-26,2153.49,500.0,30,1076745.0,323023.5,323.0235
1000175169,Penske Madison,US,Certified,2024-06-24,1506.24,500.0,10,753120.0,75312.0,75.312
1000175173,Penske Pensacola,US,Certified,2024-08-16,2182.94,500.0,10,1091470.0,109147.0,109.147
1000175232,"NVIDIA Refurbishment Project, Hyderabad",IN,Gold,2024-02-09,4884.38,580.0,30,2832940.4,849882.12,849.88212
1000175266,Paracelso 22-26,IT,Gold,2024-01-04,15745.0,580.0,30,9132100.0,2739630.0,2739.63
1000175296,Sentral West Midtown at Star Metals,US,Gold,2024-05-16,46966.74,580.0,30,27240709.2,8172212.76,8172.212759999999
1000175300,Sentral Michigan Avenue,US,Silver,2024-01-30,43056.27,580.0,20,24972636.599999998,4994527.319999999,4994.527319999999
1000175322,RONG XI NO.1 220kV SUBSTATION,CN,Platinum,2024-04-22,3999.0,580.0,40,2319420.0,927768.0,927.768
1000175351,48 West 25th Street,US,Gold,2024-02-05,11805.09,580.0,30,6846952.2,2054085.66,2054.0856599999997
1000175381,Comcast Center Recertification,US,Gold,2024-05-24,142973.91,580.0,30,82924867.8,24877460.34,24877.46034
1000175413,SIG COMBIBLOC CHILLED CARTON PLANT,CN,Gold,2024-11-26,20466.0,2800.0,30,57304800.0,17191440.0,17191.44
1000175587,2445 M Street,US,Gold,2024-02-05,28781.35,580.0,30,16693183.0,5007954.899999999,5007.9549
1000175683,CONF,CN,Gold,2024-04-25,18591.0,500.0,30,9295500.0,2788650.0,2788.65
1000175764,Corporate Park,BR,Gold,2024-01-30,21985.0,580.0,30,12751300.0,3825390.0,3825.39
1000176177,CONF,IT,Gold,2024-01-22,8922.0,500.0,30,4461000.0,1338300.0,1338.3
1000176319,CONF,IT,Gold,2024-01-22,2792.0,500.0,30,1396000.0,418800.0,418.8
1000176440,1755 Blake,US,Gold,2024-08-20,11547.47,580.0,30,6697532.6,2009259.7799999998,2009.2597799999999
1000176456,Neovia,MX,Gold,2024-10-28,20438.66,150.0,30,3065799.0,919739.7,919.7397
1000176561,GALENICUM HEADQUARTERS,ES,Silver,2024-03-13,2970.0,580.0,20,1722600.0,344520.0,344.52
1000176581,The Pinnacle Gangnam,KR,Gold,2024-01-03,36539.0,580.0,30,21192620.0,6357786.0,6357.786
1000176647,EQUUS 335 Torre 1,MX,Gold,2024-05-14,27116.71,580.0,30,15727691.799999999,4718307.539999999,4718.307539999999
1000176651,EQUUS 335 Torre 2,MX,Gold,2024-05-14,28068.97,580.0,30,16280002.600000001,4884000.78,4884.00078
1000176653,EQUUS 444 Torre Norte,MX,Gold,2024-05-14,14405.63,580.0,30,8355265.399999999,2506579.6199999996,2506.5796199999995
1000176655,EQUUS 444 Torre Sur,MX,Gold,2024-05-14,14405.63,580.0,30,8355265.399999999,2506579.6199999996,2506.5796199999995
1000176657,Torre Axiss,MX,Gold,2024-05-14,23727.52,580.0,30,13761961.6,4128588.4799999995,4128.588479999999
1000176669,260 11th Avenue,US,Gold,2024-09-10,19448.5,580.0,30,11280130.0,3384039.0,3384.039
1000176745,606 Broadway,US,Silver,2024-06-25,3366.53,580.0,20,1952587.4000000001,390517.48000000004,390.51748000000003
1000176832,Heartland Corporate Centre,CA,Gold,2024-11-19,43695.63,580.0,30,25343465.4,7603039.619999999,7603.03962
1000176894,OS BANDEIRANTES,BR,Gold,2024-01-08,6428.0,580.0,30,3728240.0,1118472.0,1118.472
1000176922,CONF,IN,Platinum,2024-02-13,2149.03,500.0,40,1074515.0,429806.0,429.806
1000176925,SUJAN JAWAI,IN,Platinum,2024-02-08,3808.19,2200.0,40,8378018.0,3351207.2,3351.2072000000003
1000177057,CONF,IN,Platinum,2024-03-20,4605.11,500.0,40,2302555.0,921022.0,921.022
1000177120,CityCentral,IT,Platinum,2024-03-07,24010.0,580.0,40,13925800.0,5570320.0,5570.32
1000177146,85 10th Avenue,US,Certified,2024-11-21,59479.66,580.0,10,34498202.800000004,3449820.2800000007,3449.820280000001
1000177165,PEDRO MARIZ B31,BR,Platinum,2024-03-11,23742.57,580.0,40,13770690.6,5508276.24,5508.27624
1000177168,ROQUE PETRONI 850 - TORRE BACAETAVA,BR,Gold,2024-05-27,9526.55,580.0,30,5525399.0,1657619.7,1657.6197
1000177170,ROQUE PETRONI 850 - TORRE JACERU,BR,Gold,2024-05-27,9311.02,580.0,30,5400391.600000001,1620117.4800000002,1620.1174800000001
1000177252,CONF,IT,Gold,2024-06-13,16979.5,500.0,30,8489750.0,2546925.0,2546.925
1000177288,Pudong LCM S1 S4 Office Building Project,CN,Platinum,2024-03-03,60606.0,580.0,40,35151480.0,14060592.0,14060.592
1000177410,Mapletree Ningbo Hangzhou Bay WH1,CN,Gold,2024-01-02,37720.0,150.0,30,5658000.0,1697400.0,1697.4
1000177412,Mapletree Ningbo Hangzhou Bay WH2,CN,Gold,2024-01-02,37508.0,150.0,30,5626200.0,1687860.0,1687.86
1000177414,Mapletree Ningbo Hangzhou Bay WH3,CN,Gold,2024-01-02,39051.0,150.0,30,5857650.0,1757295.0,1757.295
1000177416,Mapletree Ningbo Hangzhou Bay WH4,CN,Gold,2024-01-02,39421.0,150.0,30,5913150.0,1773945.0,1773.945
1000177494,Mapletree Feixi Industrial Park W1,CN,Gold,2024-01-08,7984.0,150.0,30,1197600.0,359280.0,359.28
1000177496,Mapletree Feixi Industrial Park w3,CN,Gold,2024-01-08,15153.0,150.0,30,2272950.0,681885.0,681.885
1000177498,Mapletree Feixi Industrial Park W4,CN,Gold,2024-01-08,10297.0,150.0,30,1544550.0,463365.0,463.365
1000177521,Mapletree Feixi Industrial Park W2,CN,Gold,2024-01-08,16832.0,150.0,30,2524800.0,757440.0,757.44
1000177523,Mapletree Feixi Industrial Park W5,CN,Gold,2024-01-08,7122.0,150.0,30,1068300.0,320490.0,320.49
1000177593,World Trade Tower,IN,Platinum,2024-01-11,72939.82,580.0,40,42305095.6,16922038.240000002,16922.03824
1000177617,388 Market Street,US,Gold,2024-03-29,40405.47,580.0,30,23435172.6,7030551.78,7030.551780000001
1000177763,ONE CENTINEL,KR,Gold,2024-03-19,47863.0,580.0,30,27760540.0,8328162.0,8328.162
1000177796,South View School,AE,Gold,2024-07-17,12420.2,580.0,30,7203716.0,2161114.8,2161.1148
1000177873,929 Granville Street,CA,Silver,2024-08-15,6911.33,580.0,20,4008571.4,801714.28,801.71428
1000177899,Torre Esmeralda III,MX,Gold,2024-01-19,45069.0,580.0,30,26140020.0,7842006.0,7842.006
1000177920,Reforma 265,MX,Gold,2024-12-20,30673.0,580.0,30,17790340.0,5337102.0,5337.102
1000177982,ShenwanHongyuan Beijing Headquarters,CN,Gold,2024-09-18,22468.0,580.0,30,13031440.0,3909432.0,3909.432
1000178009,Chongqing No.2 Financial City T2,CN,Platinum,2024-06-04,70478.0,580.0,40,40877240.0,16350896.0,16350.896
1000178049,CONDOMINIO EDIFICIO FUJITSU,BR,Gold,2024-09-17,10591.0,580.0,30,6142780.0,1842834.0,1842.834
1000178068,DLF Downtown Block-2,IN,Platinum,2024-08-30,77773.65,580.0,40,45108717.0,18043486.8,18043.486800000002
1000178126,First India Place,IN,Platinum,2024-04-19,7649.0,580.0,40,4436420.0,1774568.0,1774.568
1000178130,Vatika Triangle,IN,Platinum,2024-04-22,9023.95,580.0,40,5233891.0,2093556.4000000001,2093.5564
1000178133,Vatika Atrium,IN,Platinum,2024-03-13,14719.0,580.0,40,8537020.0,3414808.0,3414.808
1000178135,Vatika Towers,IN,Platinum,2024-03-07,10456.0,580.0,40,6064480.0,2425792.0,2425.792
1000178197,Suzhou Daikin Office Building,CN,Platinum,2024-08-27,21284.0,580.0,40,12344720.0,4937888.0,4937.888
1000178262,Vatika City Point,IN,Platinum,2024-03-29,13151.99,580.0,40,7628154.2,3051261.68,3051.26168
1000178268,Vatika Professional Point,IN,Platinum,2024-03-29,11380.0,580.0,40,6600400.0,2640160.0,2640.16
1000178283,Vatika Mindscapes Tower A,IN,Platinum,2024-04-18,19487.0,580.0,40,11302460.0,4520984.0,4520.984
1000178361,Torre Paseo Antara Polanco,MX,Gold,2024-05-09,31457.0,580.0,30,18245060.0,5473518.0,5473.518
1000178384,1900 Reston Metro Plaza,US,Gold,2025-04-03,34372.07,580.0,30,19935800.6,5980740.180000001,5980.740180000001
1000178403,Vatika Business Park - Tower A,IN,Platinum,2024-07-03,20575.0,580.0,40,11933500.0,4773400.0,4773.4
1000178408,Vatika Business Park - Tower B,IN,Platinum,2024-04-18,27706.0,580.0,40,16069480.0,6427792.0,6427.792
1000178439,DLF Cyber City Chennai Block 12,IN,Platinum,2025-03-13,31123.16,580.0,40,18051432.8,7220573.120000001,7220.573120000001
1000178441,CONF,US,Gold,2024-02-13,22273.03,500.0,30,11136515.0,3340954.5,3340.9545
1000178456,Python Construction Project,KR,Silver,2024-12-19,29994.29,2800.0,20,83984012.0,16796802.400000002,16796.8024
1000178484,Shanghai Cowell Zelin DTP Pharmacy,CN,Gold,2024-02-26,178.0,2200.0,30,391600.0,117480.0,117.48
1000178494,Alibaba Xixi Campus Park C Think Tube 1,CN,Gold,2024-09-10,65759.0,580.0,30,38140220.0,11442066.0,11442.066
1000178495,Alibaba Xixi Campus Park C Think Tube 4,CN,Gold,2024-09-10,92013.0,580.0,30,53367540.0,16010262.0,16010.262
1000178496,Ali Xixi Campus Park C Cultural Valley,CN,Gold,2024-09-10,85252.0,580.0,30,49446160.0,14833848.0,14833.848
1000178539,28 Stanley,HK,Gold,2024-09-11,7109.0,580.0,30,4123220.0,1236966.0,1236.966
1000178554,MERLIN PROPERTIES - Vilanova 12,ES,Gold,2024-01-29,38629.0,580.0,30,22404820.0,6721446.0,6721.446
1000178557,Cheung Kong Center,HK,Platinum,2024-02-27,116911.0,580.0,40,67808380.0,27123352.0,27123.352
1000178558,MERLIN PROPERTIES - Fuente de la Mora 9,ES,Gold,2024-04-23,4482.0,580.0,30,2599560.0,779868.0,779.868
1000178565,CITIC Tower,HK,Platinum,2024-07-03,52200.0,580.0,40,30276000.0,12110400.0,12110.4
1000178571,Three Garden Road,HK,Platinum,2024-02-21,134383.94,580.0,40,77942685.2,31177074.080000002,31177.074080000002
1000178696,20 Toronto Street/33 Victoria Street,CA,Gold,2025-03-05,14656.84,580.0,30,8500967.2,2550290.1599999997,2550.2901599999996
1000178706,36 Toronto Street,CA,Gold,2025-07-10,20121.02,580.0,30,11670191.6,3501057.48,3501.05748
1000179206,1166 Avenue of the Americas,US,Gold,2024-08-20,144573.23,580.0,30,83852473.4,25155742.02,25155.742019999998
1000179223,The Square at BKC,IN,Gold,2024-06-03,15692.0,580.0,30,9101360.0,2730408.0,2730.408
